netuid,uid,hotkey(ss58),coldkey(ss58),block_number,timestamp,trust,stake,validator_trust,incentive,dividends,emission,active,validator_permit,daily_reward,registered_at_block,is_immunity_period,rank
45,255,5G1zukycKpvoYefoNoKrhbrKkL8Ahr9DMJXZad3Kr9RtRgLb,5HYsKEbgKNBPe695rBTxTrJmQxd6vjWYFX5WJhYipkT8cT4X,4333892,2024 11 24 06 42,0.71822690165560387579,707117811,0,0.00537117570763714046,0,12621154,False,True,252423080,4309533,False,24
45,45,5CFYtjZNTHtnA3Maivb2CkHRReeb23LF6NLgcN7tqxgaUmfk,5FNcCJh2G9BS86Yn9RuJww1GxHJBuiyFQqsB9X325ngdSEBJ,4333892,2024 11 24 06 42,0.83549248493171587701,360496263,0,0.00534065766384374762,0,12564920,False,False,251298400,4238210,False,213
45,191,5FF8MR5Tf8couvAsURcitbLW8mytR62hR645a5uDfYasQ6Qf,5Gn1VmBFfXEf6CfkyzFxr9kS6bBnsL7NoJNUezCdYFsUR9VP,4333892,2024 11 24 06 42,0.81847867551689936675,567932119,0,0.00532539864194705119,0,12529189,False,False,250583780,4203596,False,95
45,122,5CXzUgWtqAzG9VprS537YJJv3wQwvJqKm6RmDMtQYLcKsFeA,5DCvS6n648ZBhw8kM6RwRoqJcvKHWj6F8LbXh13zHRA8UouB,4333892,2024 11 24 06 42,0.93534752422369726101,538425820,0,0.00531013962005035477,0,12487656,False,False,249753120,4225554,False,158
45,196,5HU3JwesTzWMfrfD7xG6uScCREnZpJXqupArhTMrjj1TwgBf,5EtMiKqyTr2jkc8pnPWBb722erLyZxr7GTFdHMuxkiwZWs5k,4333892,2024 11 24 06 42,0.74560158693827725643,580276872,0,0.00524910353246356909,0,12344749,False,True,246894980,4243195,False,57
45,87,5HYduNSF5WmbtBPnBFP4inJUWk7jPubtmWaw8ZmR5eJJHs3g,5H6EfVRG2c8AMgWpAjipXpjBm6nsp9Bw85quFGex97DznaB1,4333892,2024 11 24 06 42,0.72379644464789806973,587307942,0,0.00524910353246356909,0,12335727,False,True,246714540,3797157,False,40
45,125,5C4j9nmM3YaEGxBoZNcNHNmZXHRJPCHTtRymBtxL5rSVVJno,5FNcCJh2G9BS86Yn9RuJww1GxHJBuiyFQqsB9X325ngdSEBJ,4333892,2024 11 24 06 42,0.9843595025558861677,374306208,0,0.00515754940108339055,0,12119076,False,False,242381520,4183193,False,206
45,249,5EeGyBzwiRPCcfLYAa9o37H5jcmhrszbgz5ENXpK8WGbUmpB,5HpfFGztBFbKXxZ2eniBm8Q3HZ2PDkyotW2rQyZebv9tErc1,4333892,2024 11 24 06 42,0.94644083314259555962,379397490,0,0.00514229037918669413,0,12091989,False,False,241839780,4221596,False,196
45,179,5DAY4UYHaoYvKriUc4bHiopBaSzzE5JfynTEH1DmG1FkfABj,5Hmq5waAX4d8xwKsZNzwmwsvMbiqtjNqWFpJhGQNKhAmtTfk,4333892,2024 11 24 06 42,0.79693293659876401923,558671290,0,0.00508125429159990845,0,11950344,False,False,239006880,4292516,False,127
45,145,5Cty9K3iWz6UPZKpb5ZovK4SV21R8waQ2FazKQcf12Kw6dko,5HEtUP9pL1yj2GXHsMf4b5dAAAtBLEynEKUWpWEZc66WJHve,4333892,2024 11 24 06 42,0.93424887464713511864,561282418,0,0.00506599526970321202,0,11899838,False,False,237996760,4210797,False,119
45,54,5Gn22mPVdqp9vGLCrF1vWenNDDBETcLXNR6NqkJ16CVKsroD,5HBgEKHJryVgWqZ6ixNrCLTGRzXuFqThfy4DKn1qviTyVDDr,4333892,2024 11 24 06 42,0.80367742427710383764,570832951,0,0.00502021820401312276,0,11809011,False,False,236180220,4084075,False,85
45,244,5ES6Z1rp9cjQBmkvEk2Lkv3PHsGkCJ8pKF6tgM5dfPp541eo,5FNcCJh2G9BS86Yn9RuJww1GxHJBuiyFQqsB9X325ngdSEBJ,4333892,2024 11 24 06 42,0.8175326161593041886,382530021,0,0.00500495918211642634,0,11747945,False,False,234958900,4175532,False,185
45,62,5GbD6fTmsGY1ektUef8oPMSvoVsXfto8JYhFymnbQhPKkWgz,5ED3jAsgo2BX25KVnC1WpFrJ4zBR1uEooKGbJLZA5i5sTVyK,4333892,2024 11 24 06 42,0.7662012664988174258,577112393,0,0.00494392309452964065,0,11635159,False,True,232703180,4251475,False,65
